"State","Year","mkt","measure","type","use","name","code","Value"
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","BOSCALID",128008,1800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","CAPTAN",81301,94800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE",23401,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","COPPER OCTANOATE",23306,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,4900
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,3100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,3300
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,1600
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,1100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","IPRODIONE",109801,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,2000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,1100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,2900
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,300
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.",73508,15200
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,1000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,2300
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,2800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","QUINOLINE",55459,900
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS",6327,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","SULFUR",77501,298200
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,400
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,1100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","THIRAM",79801,20100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TOTAL)",NA,466900
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,2000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,1900
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT",103613,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","NAPROPAMIDE",103001,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,2700
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","SULFENTRAZONE",129081,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","HERBICIDE","TOTAL)",NA,7200
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,200
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,1400
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,1200
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,600
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BIFENAZATE",586,5100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,1100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91",6426,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BUPROFEZIN",275100,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CARBARYL",56801,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,600
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CHLORPYRIFOS",59101,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","CYFLUMETOFEN = 138831)",NA,1800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","DIAZINON",57801,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","EMAMECTIN BENZOATE",122806,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,1100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FLONICAMID",128016,1300
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,700
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,4100
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","MALATHION",57701,8000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,1000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NALED",34401,5000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NEEM OIL",25006,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,90500
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","NOVALURON",124002,1700
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","POTASSIUM SALTS",79021,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,400
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","PYRIPROXYFEN",129032,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPINETORAM",110007,800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPINOSAD",110003,700
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPIROMESIFEN",24875,1000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SPIROTETRAMAT",392201,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","SULFOXAFLOR",5210,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,400
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","INSECTICIDE","TOTAL)",NA,134400
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","BT KURSTAKI SA-12",6518,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CAPRIC ACID",128955,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CAPRYLIC ACID",128919,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","CHLOROPICRIN",81501,2749500
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","DICHLOROPROPENE",29001,668000
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","FLUTRIAFOL",128940,400
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","GLIOCLADIUM VIRENS",129000,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","IRON PHOSPHATE",34903,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","METALDEHYDE",53001,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","METAM-POTASSIUM",39002,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","METAM-SODIUM",39003,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","PAECILOMYCES FUMOSOR",115002,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","POTASSIUM SILICATE",72606,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","REYNOUTRIA SACHALINE",55809,1700
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB","CHEMICAL","OTHER","TOTAL)",NA,3586800
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","AZOXYSTROBIN",128810,0.213
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600",129082,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747",16482,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS PUMILUS",6485,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BACILLUS SUBTILIS",6479,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BLAD",30006,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BORAX DECAHYDRATE",11102,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","BOSCALID",128008,0.358
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CAPTAN",81301,1.878
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER HYDROXIDE",23401,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","COPPER OCTANOATE",23306,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYFLUFENAMID",555550,0.022
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CYPRODINIL",288202,0.32
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","DIFENOCONAZOLE",128847,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FENHEXAMID",90209,0.59
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUDIOXONIL",71503,0.214
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUOPYRAM",80302,0.119
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FLUXAPYROXAD",138009,0.17
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","FOSETYL-AL",123301,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","IPRODIONE",109801,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","ISOFETAMID",270000,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MEFENOXAM",113502,0.488
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","MYCLOBUTANIL",128857,0.104
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PENTHIOPYRAD",90112,0.301
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","POLYOXIN D ZINC SALT",230000,0.044
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","POTASSIUM BICARBON.",73508,2.425
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PROPICONAZOLE",122101,0.112
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PYRACLOSTROBIN",99100,0.171
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","PYRIMETHANIL",288201,0.628
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","QUINOLINE",55459,0.096
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","STREPTOMYCES LYDICUS",6327,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","SULFUR",77501,4.865
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TETRACONAZOLE",120603,0.038
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","THIOPHANATE-METHYL",102001,0.636
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","THIRAM",79801,2.078
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRIFLOXYSTROBIN",129112,0.114
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","TRIFLUMIZOLE",128879,0.241
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","FLUMIOXAZIN",129034,0.096
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE ISO. SALT",103601,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","GLYPHOSATE POT. SALT",103613,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","NAPROPAMIDE",103001,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","OXYFLUORFEN",111601,0.353
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","PENDIMETHALIN",108501,1.364
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","SULFENTRAZONE",129081,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ABAMECTIN",122804,0.019
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ACEQUINOCYL",6329,0.297
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ACETAMIPRID",99050,0.118
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","AZADIRACHTIN",121701,0.032
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENAZATE",586,0.49
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BIFENTHRIN",128825,0.098
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAK ABTS-1857",6523,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI ABTS-351",6522,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT KURSTAKI SA-11",6519,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BT SUB AIZAWAI GC-91",6426,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BUPROFEZIN",275100,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA",6534,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CARBARYL",56801,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHLORANTRANILIPROLE",90100,0.071
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHLORPYRIFOS",59101,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA",16329,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CYANTRANILIPROLE",90098,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CYFLUMETOFEN = 138831)",NA,0.179
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","DIAZINON",57801,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","EMAMECTIN BENZOATE",122806,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","ETOXAZOLE",107091,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENBUTATIN-OXIDE",104601,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENPROPATHRIN",127901,0.286
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FENPYROXIMATE",129131,0.105
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FLONICAMID",128016,0.082
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","FLUPYRADIFURONE",122304,0.172
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","HEXYTHIAZOX",128849,0.181
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","IMIDACLOPRID",129099,0.5
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","LAMBDA-CYHALOTHRIN",128897,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","MALATHION",57701,1.799
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","METHOXYFENOZIDE",121027,0.176
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NALED",34401,0.891
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NEEM OIL",25006,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NEEM OIL, CLAR. HYD.",25007,6.34
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","NOVALURON",124002,0.073
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PIPERONYL BUTOXIDE",67501,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","POTASSIUM SALTS",79021,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PYRETHRINS",69001,0.054
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","PYRIPROXYFEN",129032,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPINETORAM",110007,0.069
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPINOSAD",110003,0.091
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPIROMESIFEN",24875,0.25
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SPIROTETRAMAT",392201,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","SULFOXAFLOR",5210,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","THIAMETHOXAM",60109,0.06
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","OTHER","ACIBENZOLAR-S-METHYL",61402,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14940",46010,NA
"CALIFORNIA",2018,"BEARING - APPLICATIONS","LB / ACRE / APPLICATION","CHEMICAL","OTHER","AUREOBASIDIUM PULLULANS DSM 14941",36010,NA
